ID;Başlık;Yazar;Yazar ID;İşaretler;Favori mi?;Favori Sayısı;Yorum Sayısı;İçerik;Oluşturulma Tarihi;Güncelleme Tarihi
"89711252";"meditasyon";"montreal";"32262";"share report vote";"Evet";"3";"0";"youtube'da sevdiğim bir örneği (bkz: yesiminsifaevi)";"05.05.2019 18:15";"05.05.2019 18:21"
"90137804";"meditasyon";"traktor";"59645";"share report vote";"Evet";"6";"0";"meditasyonu biraz anladiysam, temel amaci beyni bir anligina butun dusuncelerden ve mesguliyetten arindirmak sanki. bir anligina bitki olmaya, tas olmaya calisiyorsun. bu kulaga basit gelse de gercekten becermesi cok zor hatta imkansiz gibi. meditasyona baslayali 1 yil oldu ve hala nefes alis veris duygusuna capa atarak kendimi baska bir sey dusunmekten anca alikoyabiliyorum. bakalim ileri safhalarda bunsuz da yapabilecek miyim. yapana kadar ihtiyacin oldugunu fark etmiyorsun ama basladiktan sonra eksikligini hissediyorsun. tipki dis fircalamak gibi, insanin da zihnini temizlemesi lazim.";"16.05.2019 00:47";""
"94085182";"meditasyon";"caruhe";"1598379";"share report vote";"Evet";"4";"0";"reklam kokan entriler bunlar. böyle insanı soğutan, subliminal entry yerine, arkadaşlar ben bu appın geliştiricisiyim. bir deneyin, beğenirseniz alın dense daha sempatik olur sanki";"18.08.2019 08:48";""
"93882527";"meditasyon";"janeite";"1921496";"share report vote";"Evet";"1";"0";"“meditasyon yaparken hayat yavaşlar ve meditasyon esnasında tecrübe edilen her zaman dinginlik olmaz. üzüntü de hissedilebilir. nefes alıp verir, vücudumda ve zihnimde hapsolmuş merhamet, sevgi ve bilgeliğin farkına varırım. bu farkındalık sayesinde korku ve arzunun engellemelerine rağmen tekrar nefes alıp verebilir, zihnimle vücuduma korkuyu ve arzuyu ateşleyen olayları bir kenara bırakması için sinyaller yollarım. “ (bkz: meraklılar için budizm) meditasyon ve farkındalık konularında beni en şaşırtan durum, dikkat dağıtıcı unsurları ya da üzüntüleri yok etme değil, öncelikle kabul etme yoluna yönlendirmeleri idi. her şeyin birden olup bitmesine alışmış, hızlı yaşayan bizler için dolaylı bir yol gibi görünüyor ancak etkili olan da bu. meditasyon anında zihnimiz dinginlikten, odağımız nefesten uzaklaştığında kendimize kızmadan, işte ben yapamıyorum demek yerine bunu daha sonra düşünüp halledeceğim, şu an amacım zihnimi dinlendirmek diye ilerlemek o kadar rahatlatıcı ki. bir dönem haftada 2-3 gün mutlaka farkındalık (mindfulness) üzerine meditasyon yapıyordum ancak bazı düzen değişiklikleriyle koptum. her gün 15 dk dahi yapıldığında rahatlama sağladığına inanıyorum.";"13.08.2019 22:58";""
"93993198";"meditasyon";"efkarli yazar";"1882375";"share report vote";"Evet";"0";"0";"sevgiyi öğrenmek istiyorsanız, seven kişi olun. tanrı'yı bilmek istiyorsanız, meditasyon olun.";"16.08.2019 12:39";""
"92900981";"meditasyon";"arcana";"46403";"share report vote";"Evet";"1";"0";"düşünmeme eylemi. meditasyon olayına ne yaparsa yapsın giremeyen bir azınlık olduğunu düşünüyorum. ayrım sanırım “hayatı gerçekten bu kadar seviyor musunuz?” düşüncesi ile başlıyor. (bkz: sarcasm is the way i hug)";"21.07.2019 20:58";""
"87373892";"meditasyon";"danceofdecember";"91606";"share report vote";"Evet";"3";"0";"bunu yaparken gözünün önüne garip garip şekiller gelen bir ben miyim diye merak etmekteyim. kendimi içinde kaybediyorum genel olarak. bittiğinde başka bir yerden gelmiş gibi oluyorum. ya çok yanlış anlamışım ya da tünelin ucu değişik bir yere çıkıyor. her ne olursa olsun, henüz 10 gündür düzenli şekilde yapmama rağmen (defalarca başlayıp bıraktım son 1.5 senedir) insanlarla ilişkimi bile değiştirmeye başladı. günlük hayattaki can sıkıcı küçük şeyler rahatsız etmemeye başladı. tebessüm eğilimim daha bir arttı.";"05.03.2019 00:06";""
"87860985";"meditasyon";"brigadefuhrer";"2040872";"share report vote";"Evet";"1";"0";"meditasyon nedir, ne işe yarar, nasıl yapılır gibi temel bir kaç soruya yanıt vermek istiyorum. meditasyon amaç itibariyle, mistik bir şuur haline ulaşmak için yapılır, aynı zamanda söylenen ve ifade edilen yanlış bir bilgi de meditasyonun düşünme eğilimi olduğudur aksine meditasyon dünya'ya dair hiçbir şeyi düşünmeme üzerine kurulu, bedeni ve ruhu dinlendirip, onarılması açısından yapılır. düzenli olarak meditasyon yapan kişi, uykunun verdiğinden daha fazla fiziksel ve ruhsal dinlenmeye sahip olur. meditasyon her dinde kendine yer bulmuştur, ve bilinen belli başlı her din meditasyon yapmayı önermiştir. hinduizm meditasyonu, ""ululuga erişen kişinin sahip olduğu en büyük hediye"" olarak nitelendirmiş, taoizm ise şu sözcükleri kurmuştur, ""boş olmak için her şeyi yapıyorum: kuvvetle sessizliğe sarılıyorum. sayısız yaratık beraber ayaklanıyor. ve ben onların dönüşünü gözlüyorum. çoğalan yaratıklar hep asıllarına dönüyorlar. kişinin aslına dönüşü sükûnet demektir."" budizm ise ""sekiz soylu yol"" olarak ifade etmiştir meditasyonu. musevilik, ""allah kalpten olanı ister"" derken, hristiyanlık, ""ne işte orada, ne işte burada diyecekler, çünkü allah'ın saltanatı senin içinde"" demiştir. ıslamiyet ise, ""rabb'ini gönülden ve korkarak içinden hafif bir sesle sabah akşam an,gafillerden olma"" ayeti ile açıklamıştır. meditasyonun bilimsel açıdan faydaları saymakla bitmeyeceğinden basitçe şu ifade ile anlatmak istiyorum. dinlediğimizde, metabolizmanın yavaşlaması sonucu bedenen ve ruhen yaşadığımız o rahatlamayı, dilediğimiz her yerde yaşayabilmek adına yaptığımız eylemdir meditasyon. örneğin meditasyon anında, kandaki laktik asit düşer tersi durumda yükselmesi halinde zaten sinirlilik ve krizler geçirir insan. bedenine ve ruhuna rahatlama ve gevşeme sağlamak isteyen herkesin muhakkak yapması gereken, öyle büyük uğraşlar istemeyen ama çık çok önemli olan bir durumdur meditasyon. hepinizin bildiği maslow bakın ne diyor: ""kendilerini değerlendiren kisiler, toplumun en sağlıklı kişilerdir"" evet gerçekten de egoya üstün gelebilen, daha başarılı bir yaşama yönelmek isteyen herkesin yapması gereken ilk is varlığını aşması olmalıdır. burada henüz başlarında iken cümlelerimin, meditasyon ile duanın karıştırılmaması gerektiğini söylemem gerekir. duada biz tanrı ile konuşuruz, meditasyonda ise tanrı bizimle konuşur, kısık bir sesle. gelelim nerede, nasıl ve ne şekilde meditasyon yapacağımıza. ilk olarak meditasyon yapmak için sessiz sakin bir yer olması elzemdir, bu başlangıç için çok önemli. daha sonra dengeli ve rahat bir oturma şekli ki uzanarak yapılan meditasyon uyku getirebileceginden tavsiye edilmez, ayrıca enseden kuyruk sokumuna kadar olan çakraları açmak adına dizlerimizin üstüne oturarak, buna japon oturusu denir, ya da klasik bağdaş kurarak pozisyon almak en doğru sekildir. burada dikkat etmemiz gereken şey, fiziksel ve ruhsal açıdan konforlu olmamız gerektiğidir, çünkü meditasyon anında herhangi bir şekilde rahatsız olmamak ve konsantrasyonun bozulmaması gerekir. bunun için gerek ortam ve gerekse oturma şekli konforlu olmalıdır. meditasyon yapmadan önce, duş alabilir, elimizi yüzümüzü yikayabilir ve bu şekilde daha başlamadan bir rahatlık seviyesine kavusabiliriz, rahat ve bol kıyafetler giymek tavsiye edilir. bu arada bir soruya da yanıt vermek istiyorum, meditasyon şayet bir objeye ki bu objelere birazdan değineceğim, bakılarak yapılıyor ise ilk 10 dakika gözlerimiz açık objeye bakarak daha sonra kapatıp objeyi hayal ederek yapılır, şayet bir obje ile meditasyon yapmıyor ise gözlerimiz ilk andan itibaren kapalı kalmalıdır. en iyi meditasyon zamanı, kahvaltıdan yahut akşam yemeğinden önce yapılan meditasyon olarak uygun görülmüş bunu da bilmekte fayda var gün içinde yapacaksak yemek yedikten en erken 2 saat sonra yapmamız rahat olmak adına elzemdir. hedefimiz dünyadan tamamen soyutlanmak değil de iç dünyamıza bir yöneliş ve huzur getirmekse günde bir veya iki defa olmak şartı ile 20 dakika meditasyon yapmak yeterlidir. benim tavsiye ettiğim duruş şekli ise, lotüs durusudur, görsel olarak budur. meditasyon süresince düzenli solunum çok önemlidir, karnin şişmesi ve sonra duzlesmesi, solunum ile zihnin arasında ki o bağı kurmak için sessiz, yumuşak ve yavaş solumayi kavramak gereklidir. dikkatimizi ilk iki üç dakika solumamiza vermek, meditasyonun başlangıç aşamasında en yararlı halidir. meditasyon esnasında, yantra ( herhangi bir görsel, cicek, obje, ışık, güneş) gibi objeler kullanilabilirken, mantra ( sesli olarak zihinde tekrarlanan bir cümle ya da kelime olabilir) gibi işitsel destek alınabilir. şayet meditasyon esnasında dikkat dağınıklığı varsa zorlama kesinlikle olmamalı, tekrar en başa dönüp yeniden konsantre olmaya çalışmak en doğrusudur. unutmayın, meditasyon geçmişi ve geleceği değil o an içinde olduğunuzu size hatırlatır, odaklanmamiz gereken tek şey kendi yarattığınız obje yahut ses olmalıdır, dışarıya karşı kendimizi ve zihnimizi olabildiğince kapalı tutmaya çalışmamız gerekir. şimdi, soğan oyunu olarak ifade edilen, egoyu ortadan kaldırmak için mükemmel bir konudan bahsetmek istiyorum. dileyen detaylarına internet üzerinden ulasabilir. özetle soğan oyunu kendimizin üzerinde olan o kabuklara birer birer "" ben kimim"" dememiz sonucu soymaya dayalıdır. varoluş amacımız nedir, diye sormaktir kendimize, sordukca verdiğimiz yanıtlarla ruhumuzu ve kendimizi anlamamiza olanak sağlar. şu sufi metni aslında anlatmak istediğim şeyden bahsediyor tam olarak. ""ben vücut değilim ben duygular değilim ben zihin değilim ben bu değilim ben o değilim öyleyse ben neyim? benlik nedir? o vücuttadir o herkestedir o her yerdedir o her şeydir o öz benliktir. ben o'yum."" ben vücut değilim, çünkü vücut kolsuz ve bacaksız da olabilir fakat ""ben"" tüm bunlardan hiçbir zaman etkilenmemistir, demek gibi kendi cevaplarimizi verip, verdikçe ego denilen soğanın tüm kabuklarını soyarak öze ulaşmak adına yapabileceğimiz bir eylemdir kısaca ""soğan oyunu"". sozlerimi bir hikaye anlatarak toplayıp bitirmek istiyorum. schopenhaur doğu mistizmine ilgi duyan birisiydi, bir keresinde parkta bir çiçek obegine bakıp, dikilerek konsantrasyona daldi. kızgın bahçıvan bağırdı ""kim olduğunu sanıyorsun?!"" schopenhaur yanıtladı ""ah keşke bilseydim"" başka bir hikaye de yazar thomas carlyle'den geliyor. seksen yaşında banyodan sonra kurulanirken, kurumuş derisini çekerek bağırdı: ""bir zavallidan başka neyim ki?"" bu gece vakti belki birilerinin okuyup, hayatlarına minik bir katkı yapabileceğim fikri ile elimden yettiğince bu olayı anlatmaya calistim, hatalı veya eksik bir kısım var ise affola. insanların önce kendisini tanıdığı, kendisi olduğu bir dünya ümidi ile. kaynak: meditation,james hewitt";"18.03.2019 01:51";"18.03.2019 01:54"
"86443360";"meditasyon";"nagisable";"1396630";"share report vote";"Evet";"13";"0";"meditasyonla yeni tanıştım.yani daha bir sene olmadı.hep duyduğum kah dalga geçilen kah kutsanan bir şey..neden peki gündemime girdi? bir kaç sebepten dolayı aslında ama hepsi bir ihtiyacın sonucu..zihmimin bedenimin tükeniş noktasındaydım ve her şeyi birakıp kendime yöneldim.çareyi kendi zihnimin derinliklerinde aradım. böyle spirtüel şeylerle hiç ilgisi olmayan aşırı rasyonel düşünen birisiyimdir.ilk meditasyona başkadığımda bir kaç dakikalığına da olsa adapte olabilmek bana çok değişik bir deneyim olarak geldi.bu arada kursa fakan gitmiyorum yaptığım tek şey akşam yatmadan önce düşüncelerimden arınmaya çalışmak..nasıl yapacağınızın bir çok yolu var.tutup meditasyon şöyle yapılır diye anlatmayacağım internette zibilyon tane bulabilirsiniz. insan beynine kısıtlarıyla ve mükemmeliğiyle hayranım.insanoğlu hala zihnini keşfedemedi.ama etrafında dolanıyor.esas büyük devrim bu yapıyı çözdüğümüzde olacak. her neyse aslında buraya yazma sebebim kendi yaptığım ve çok faydasını gördüğüm bir meditasyonu paylaşmaktı.bahsettiğim faydalar özellikle zeka artırma olduğuna inanıyorum bunun yanında ilaç desteği alarak sonlandırdığım baş ağrılarımı sıfırladı tekrar ağrımıyor şükür.. bu meditasyonu yapma fikri öğrencilerimden birinin bana bir video göstermesiyle oluştu.videoda ‘ne kadar küçüğüz’ tenasoyla dünya güneş ve diğer gezegenler tüm sistemler boyutlandırılarak gösteriliryor.açıp netten o videoya ulaşabilirsiniz. işim bitip akşam eve geldim.yatağa girdiğimde gündüz çocuğun gösterdiği video geldi aklıma.o telaşla dikkatli bakamamıştım.sakin kafayla tekrar izledim ve bir astroloji meraklısı olarak büyülendim tabiki ve aklıma yapabileceğim bir meditasyon fikri geldi. artık bu meditasyonu her akşam yapmaya çalışıyorum ve cidden çok eğlenceli bir kaç dakika bile yeterli. 1. spotify den piyano listesi açıyorsunuz ya da youtubedan uzun süren bir dinlendirici bir müzik ama kesinlikle piyano olsun 2. ışıkları kapatıp yatağa giriyorsunuz ve gözünü kapatıyorsunuz 3. bundan sonrasında kendinizi bedeninizle uzayda hissetmeniz.dünyayı o güzel mavi küreyi uzaktan seyredin hayalinizde.sonra yüzünüzü dönün ve o kocaman sarı turuncu güneşe bakın.sıcaklığını hissedin.etraf sessiz karanlık.kafanızın üstünü düşünün sonsuz uzaklık ve karanlık.altınız da öyle.sağını solunuz da..bunu düşünürken beynin hücrelerinizin esnediğini göreceksiniz.sonra kendinizi güneş sisteminden çıkıyor gibi hayal edin.artık güneş minicik bir nokra daha büyük kepler gibi elmas ışığı yayn bir gezegene bakıyorsunuz. bu şekilde uzayı dolaşın.yalnızsınız zaman yok sonsuzluk ve hiçlik içinde sadece siz varsınız. bu meditasyonu yaptıkça beynimin geliştiğini hissediyorum.sınavlarım vardı bir aydır.15 tane sınava girdim ayrı ayrı.hepsini güzelce atlattım.strese girmemek ve adapte olmak bu sınav dönemimin en zorlu kısmıydı.bazen gündüz de bu uygulamayı yaptım.15 dk kendimi vermem yeterli sonra tekrar derse dön..bu döngüyü bir aylık o süreyi bu meditasyonla atlattım. şimdi hayal gücümün genişlemesi için daha fazla uzay videosu izliyorum çünkü maalesef görsel yeteneğim çok düşük bu da meditasyonumun kalitesini düşürüyor.kafamdaki imajları canlı yutmak ve onları zenginleştimek amaçlı gözüm hep uzay videolarında.. bana yardımcı olan bu uygulama umarım size de iyi gelir.";"08.02.2019 12:25";""
"84381538";"meditasyon";"dodgers";"1305563";"share report vote";"Evet";"2";"0";"yeni mottom: (bkz: meditasyon var gam yok)";"14.12.2018 22:08";""
"85372552";"meditasyon";"john petrucci";"540671";"share report vote";"Evet";"1";"0";"iki düşünce arasındaki boşluk.";"11.01.2019 01:04";"11.01.2019 01:05"
"86189198";"meditasyon";"ilhabiteakars";"1633993";"share report vote";"Evet";"1";"0";"entel adetiymiş gibi algılanan, aslında her insanın küçük bir örneğini kendi kendine yaptığı reel olay. gerginleştiğin, çok sinirlendiğin anda derin nefes alıp sakinleşmek ile meditasyon denen şey arasında çok çok derin farklı yok. ikisinin de ana mantığı aynı. meditasyon sadece bunun daha uzun ve programlı yapılan hali. etkisi de ona göre daha geniş tabi ki.";"01.02.2019 13:25";""
"86213615";"meditasyon";"aryan";"1604531";"share report vote";"Evet";"7";"0";"meditasyon yapmaya başlamak isteyenleri şu kanala yönlendirmek isterim. (bkz: zeynep aksoy)";"02.02.2019 01:33";"02.02.2019 01:34"
"74087460";"meditasyon";"platonunutopyasi";"2147957";"share report vote";"Evet";"0";"0";"beyni rahatlatma tekniği. bununla ilgili bir anım vardı hatta benim. sevgilimle aramın çok kötü olduğu bir zaman bir yerde okumuştum: 'kendinizle başbaşa kalın, kendinizi dinleyin, evrene olumlu sinyaller gönderin, evren mutlaka size cevap verecektir.' yazıyordu. laaaağn dedim hemen uygulayım bunu, olumlu olumlu şeyler gönderiyim evrene de arayı iyi tutayım güzel güzel şeyler olsun hayatımda: çiçekler, böcekler, kuşlar.. hemen atladım bisikletime (arabama dicem sandınız dimi sizi sizi) deniz kenarına gittim. maksat kendimi dinlemek, pozitif enerji. olumlu şeyler düşünüp durdum. iyice rahatladığımı, evrenle sıkı fıkı olduğumu düşününce de, atladım gene bisikletime gittim eve. banyoya ellerimi yıkamaya girmeden önce telefonum çalmaya başladı. bi baktım sevgilim. lan lan arıyo lan dedim, heycan yaptım hay gözünü sevdiğimin meditasyonu dedim. hatta o kadar kendime yakın hissettim ki o an: medit falan demeye başladım öyle anlamsız bi samimiyet oldu aramızda yani.";"08.02.2018 20:20";""
