,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2608,gp:AOqpTOGzIxF07LSXgP-vXBhlX-AtSqcg9phi6Xv6GPBLpZV3EysIBXmZTBVWc1Y3PXuZM2LNHIxD123YI0wViA,Farhan,https://play-lh.googleusercontent.com/-XdvxubuX11E/AAAAAAAAAAI/AAAAAAAAWlk/AMZuuclUV8SXsfCv7pga3fk7UoZnLTv2uw/photo.jpg,"my experience has been fantastic. I didn't use to meditate often because I did not feel that it did anything to enhance my life. Howeve, after using this app, I find meditation to be an entertaining experience for me.",5,1,4.3.1,2018-12-20 07:12:13,,
2609,gp:AOqpTOELB2Cv0PE9SYfvppAERBMykzDt5-A9QzbgYSkxHsoGU0a6cddPVDCw4IoG8bokz2cVDbzj6vOZMcv_Zw,Lee Star,https://play-lh.googleusercontent.com/a-/AOh14Gj2gyJjgKX4wD3lMs4_nZOjfEA24KuRrTKBXHxueQ,"Great app, worth the money for sure. Sadly I can no longer afford it but it's just what I needed. n ow my daughter is born, I have tools to give my mind a short break and it makes all the difference.",5,0,4.18,2020-01-15 11:57:45,,
2610,gp:AOqpTOFz-w9znWfMggDjdr_zhFpDt55zG-ldy2g-MA5ZSYoc36bCDPXFZjUoia5HQhEs3KtNf3838tbQFGSSQQ,Kathleen James,https://play-lh.googleusercontent.com/-InpeKQbnM0Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnjRrfTYDDGjG7W3lophfZ7zZLo1g/photo.jpg,"Love this app. I've managed to get a few decent nights' sleep. Hoping I can soon access the ""available offline"" sleep stories offline. Currently having to go online, bring up the bit I want, then switch off WiFi. *sigh*",5,0,4.15,2019-11-04 17:00:32,,
2611,gp:AOqpTOH5sedQBOy58ypzWMYyQQiByGawhH3Yf_VdXWPIahC5n_3W9Z86FjLJsttNcWaTpEBiM1KsbPoxDuL3kA,Sarah Perks,https://play-lh.googleusercontent.com/a-/AOh14GjS9Ic-8utMwPHwzUPWlWqb2SJXx7K9EHXYdfGH,"I love this app, I have anxiety and panic attacks and this really helps sooth me, I love the sleep stories, my favourite is the New Zealand one, and the Scottish one, please please put more New Zealand and Scottish journeys on there, I used to use Headspace but now I use the Calm app more, definetely worth the paid subscription, I upgraded straight away",5,3,4.10,2019-06-04 16:32:15,,
2612,gp:AOqpTOGdZ4Jx7ZWS9YAssjJB3taIMlT7qrV_q4HIHb7b08EDdshiE9taQbkrXdR4uNH2VgrpX29IrxeOid5TMA,SueMarie Kuretski,https://play-lh.googleusercontent.com/a-/AOh14Gj3gufhlBH1UUjuBdln-4ooBrFiYqfZRAU_BxWOkdY,I absolutely love this app. It is worth every penny. This has helped me to sleep better at night and to feel calmer and more relaxed by doing meditations and learning the strength of being in the moment rather than focusing on the future or the past.,5,1,4.16,2019-11-15 15:19:40,,
2613,gp:AOqpTOFvm4eLk8iGg90N6C-Yfy_qW1NIptYWk8oXnqWMM6vPjtuamGHEiQze9UwBXILWNcwjVUcQe2f5gr4PDA,Debi Kassul,https://play-lh.googleusercontent.com/-Xi-3ZyuWVDM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclK_3EX6B3ro3o5glmL2aE8w3MqzA/photo.jpg,"From the morning meditations, stretchs, to the afternoon breaks, and then into the evening relation sessions and bedtime wind down stories...this is one of the best apps Ive ever used!! I find myself using it multiple times a day (love the afternoon break stretch.) The annual fee is well worth every calming penny! LOVE!",5,1,4.11.3,2019-07-11 17:42:28,,
2614,gp:AOqpTOF5aS58_C2IE2_ysF2muMWuGPZ4iYHimeztexmtBdlRCqMiJ16xpIZB--gm1kuUjxXdP4gAfhrIy7pS2A,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I use calm to aid my recovery from TBI. I notice a significant change in my daily functioning, my insomnia has improved drastically and my cognitive functioning has positively changed. I appreciate being able to show the work I am doing monthly, weekly or daily to my healthcare team. Thank-you for being a strong link in my recovery.",5,0,4.3.1,2018-12-31 23:41:13,,
2615,gp:AOqpTOHE7YBMC5Uyzhfha-crPaZsYcL5Un_xnv2LKT2TFDGUIzfPlKo9-A_i3lB9bhFAinB0znA9CZnxxkuUTQ,Suzanne Thun,https://play-lh.googleusercontent.com/a-/AOh14GiK1G0okzsfpCuWy2UHYOhOmqE2mhH3CUSiweKZ5w,I find this app very helpful with meditation on a daily basis. The music is helpful with relaxation and sleep. The bedtime stories are also very nice in order to get your mind off all the electronics and ready to rest.,5,1,4.0,2018-09-12 19:24:11,,
2616,gp:AOqpTOE0Xh9n9xSwzeNJQeQehsKPZDvzGnsK_LpjQNKSynXFtU5Pe9AELoMxLe4M0qiArDY94CyDPqk1_it2Yg,Jen Bussey,https://play-lh.googleusercontent.com/a-/AOh14GgRJQrkqHVTUYbrrlNeb5Elh7Y8ezoV9hPWPBz0Xw,"I wasn't sure I would like this app, and now I find myself using it more than once a day! I love all the options for meditation topics, and the main author and narrator, Tamara, is the perfect balance of a compassionate yet firm/certain voice.",5,4,4.7,2019-04-09 04:18:21,,
2617,gp:AOqpTOFRw0wQ1Z7rFtsqSN1UuE8gwRGpGTsZvW_-CYDghfBqqC5a17oAYW360XZY26EsTX1JdlzekN2G-X-X2A,Caitlin Melissa Bleakney,https://play-lh.googleusercontent.com/a-/AOh14Ggssxb0QnTAizS48a_CfHlf5BEfDtuGoIISKi_9,"I try to use this app on a daily basis and when I do, I really notice how I feel lighter and more in control of my emotions. I find more resilience in day-to-day stressors and I use it for break through when I feel really challenged by certain situations. I recommend it to colleagues, friends and family because I believe it can help us all get to a healthier and more calm head space.",5,7,4.22,2020-04-08 01:36:52,,
2618,gp:AOqpTOHpYO59cQUyDGiWLmELs44JFt94avQ6PgWnmhMGOfk5zwt8cmjTDB8X66LebsOlBOt5qGg2CzuB3--JMw,Michelle Rowe,https://play-lh.googleusercontent.com/a-/AOh14GgBbnMulPcORfM192ZWgOoCCrls6jbzAdtROF-7Ag,I thoroughly enjoy this app. I initially got it to help me with my insomnia and to listen to the sleep stories. I now use it for my meditation practice as well. There are a lot of great meditation series in this app. I love it so much I bought a lifetime membership.,5,1,4.5,2019-02-17 10:34:51,,
2619,gp:AOqpTOFzNJchlewruHM9Q95xajv7wzrc8hV98oDpGG9H7zNZDKIQp59ORZFjCa7jDLH0pWN7oi4DQ9mIf0eMLA,Jonathan Greenland,https://play-lh.googleusercontent.com/a-/AOh14GgfSg2rltVOSy_YSwcg6QsdSF_T70JvjryGBt1s888,This is one app out of 37 on my phone that I use religiously and will continue to do so. I appeal to you all to try it. But if you download it and have there trial make sure you do use it by setting reminders it genuinely has changed the way I sleep... Which is a major impact on all of the other aspects of my life,5,2,4.17,2019-12-17 06:30:10,,
2620,gp:AOqpTOFCoLgAiJ3lTWvPxJUNgF1PyAfKBCLDUI3hVO1VAodjpcngNOEgdglx11reMTQ3epo-k0BAINzTlgv9HQ,Justin c,https://play-lh.googleusercontent.com/-Jsxbswp8MjM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1EJ4cfQM7G-4Yc_cjgI2rhnoIRw/photo.jpg,"I actually really rate this app highly, with a struggle with mental health and wellbeing it has come at a time when I needed the clarity most and I can really find a lesson or guidance from the stories, have recommended it to afew others who are dealing with similar head spaces as my own.",5,0,5.0.1,2020-08-04 04:16:34,,
2621,gp:AOqpTOGH1kEHjHh3Ejp1yQke1WfOs1KkZaDnR1gcPk1xN1cYxi0mxe1mYbAvOIujpb3RmmkV266cVmqn9w9i6A,Spencer Russell,https://play-lh.googleusercontent.com/-0SG4oeLeLVE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclAJB49Xz9250HXilfYhNOoxCWjvw/photo.jpg,"This app has helped me regain gratitude and focus on the good in my life. We tend to get caught up in all of the bad things in life, and with the help of this app it becomes possible to shift your perception back to the good. A big thank you to the Calm app for helping on my road to recovery from anxiety and depression.",5,0,4.18,2020-01-15 08:21:21,,
2622,gp:AOqpTOGO9XQcxNrCZ_9vmHDKs3vfQznjimsU9WsJK1zVnGB-lcgo7HHOJJhbXfsKjjkDKqW5A9d-J5MQ6DNtFw,Audrey Gran Weinberg,https://play-lh.googleusercontent.com/a-/AOh14GjnjIg0F1vT6a-8948aGbtjywXmp3jx_hI0inH84g,"Especially enjoy the morning meditation, as it's slightly varied each day and has a little theme that's always very relatable. Great way for me to start my day. Lots of extras too, such as calming music, sleep stories and more.",5,1,4.20,2020-03-06 10:08:21,,
2623,gp:AOqpTOGdlh-_19vw-STeKBgIJ1UX6JzZqzoZ99Gfe73DVGlUTRTzSYB1N8SJWbKq2LckAVSaKgPrPXrilw_K3A,Kevin Kelso,https://play-lh.googleusercontent.com/a-/AOh14Gg8F35CRkWXy0SBZMm9DtBBKvUALF5GEcmVEvgtWA,Calm is well designed. This is a well layout of topics on dealing with a variety of lifecylce comcerns. Such as problems in living and dying. This had much more than I expected. I continued with this several years at this point. I plan on giving this app as a gift. And that is when it clicked. I need to write a review. I enjoy the daily meditations that to me is theraputic on several levels. My favorite background sound it the ocean with a glimpse at the beech at sunrise / sunrise.,5,4,4.29,2020-08-26 17:53:42,,
2624,gp:AOqpTOEj0ANaowDYtMcvx481AARyUVwLgDtMNfpjzpK2SDf5uxerKhYAI1WPk292z-hXPE3pK8WDp7dYCSFxqw,Garth Hamilton,https://play-lh.googleusercontent.com/a-/AOh14GgE0a6oxdv0O8XtjeVHH6IHDIsAlnnjG-vTuXduFUQ,"Calm is a wonderful, life-changing app for those of us who struggle with depression and insomnia. After years of installing Calm on my various devices, I finally started using Calm last month. I upgraded to a lifetime subscription almost immediately. Paired daily with my favorite Christian meditation app, I've experienced substantial relief from depression related hurt and thoughts. And even without the Sleep Stories (my initial motivation for purchasing Premium), I am sleeping better.",5,2,4.18,2019-12-31 06:58:50,,
2625,gp:AOqpTOH6tRW_luSHh116zDuqECT7VUCX_FFONMf8vv12NqYvbSgzDltY2SgMGp5pEoCKixzasISkWi_KK1PNog,Aditya Bhujbal,https://play-lh.googleusercontent.com/a-/AOh14Gjk3Ve0SNSiLZIc9VM2xb0p6oPCPmnm207y-8XYgQ,"Awesome app, a must have for those who are looking for calmness in life, and even a lot of free content. A well designed user friendly interface and add friendly app. Keep it up, great work team calm!!",5,1,4.0,2018-09-24 17:21:20,,
2626,gp:AOqpTOGEsEWLyvE4QnwQrWe-cWxzvkzRkLCXTCRHdVz8Gcn_i90PMWUBF-CNw1sgob_pr_uFWqou515vAKbi9g,Nrupal Akolkar,https://play-lh.googleusercontent.com/-AxWpVkPdHfE/AAAAAAAAAAI/AAAAAAAAE-c/AMZuucmubpBViIWSVa4YVeYirO0Hk0rqSA/photo.jpg,Exceptionally good free featuees. The app has many features on the paid options as well. My needs are taken care of in the free option. A really good app to get started in achieving the calm within.,5,1,4.22,2020-04-09 05:52:52,,
2627,gp:AOqpTOHKGyhjS-5J7mGT5tzs-4Vcg9xiEVNQpZvac-AAgk32hUo4misrkhRRcgSXGxx1wmWoMFqph9RvDcD-IQ,Phil Welch,https://play-lh.googleusercontent.com/a-/AOh14Gi_x1SrVugDY9B9j0q9Ygrqvf9FWXzyfvTgdtbHKw,"Got started with mindfulness Sept2018. Read one book after another. Each book seemed to mention and excellent book to buy next. Sure kept Amazon busy. Then came Brian Weiss, MD. five books, and I bought his DVD on ""Regression to Times and Places."" To me that ment past lives. By then I was all over the web looking for great meditation DVDs. That is how I came upon the android app called ""Calm."" Wow what a great discovery. Now my wife and I are members and doing the beginner meditations. Supper",5,3,4.19,2020-02-16 16:07:54,,
2628,gp:AOqpTOFscXhxHhf0qo2TUeHORL8UWgOh8BvP5PZLsJxcnQtVRFqbuFC5DMZXDfpaiDoonoKKOJyUms2pnhsVNA,Jason Thadickal,https://play-lh.googleusercontent.com/-ugP1-UQw37w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmEvlkCh-bkUe8YATETui2GtnGAiw/photo.jpg,"Really great for me as a beginner who struggles with meditation, understanding what it is and keeping focused. The teachers are mindful of all of that and show you how to develop an effective and meaningful practice in easy to digest lessons.",5,5,4.21,2020-03-21 18:22:50,,
2629,gp:AOqpTOGZ6IAX7L0fXQHetySs800w88KrVJnzBr-J6RSacJS21ha0cYVNRcd_LGHB3es36VKaQSU-lf-RJzUNWg,Human Person,https://play-lh.googleusercontent.com/-20rj7c1dhQo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl9HcW58Pkh658dY1UvI6JXSv6uuw/photo.jpg,"This app is easy to use, has a bunch of great voices, and has soooooooooooo many options to choose from even if you aren't paying. Give it a try and if it is not your cup of tea, then you don't have to use it but if you DO then you can write a good review about it 😉",5,2,4.15,2019-11-05 12:01:30,,
2630,gp:AOqpTOGswob9hVVARvTTMN0kzZc1MP19ljW-XxWO4TOvsfaMSq2Xhhw4PhrCgZGGCTxUsQUsqXY68VG8wQQppA,Jaycie Jewell,https://play-lh.googleusercontent.com/a-/AOh14GhaxE4qecUAoMih6M9HX7QDLLF5Hqi123wQyp6R7w,wow all i can say... first personal descision ive made on improving my mental heath and mindfulness and after my 1 meditation it definitely let me know j am SO moving in the right direction. only downer is it costs money after your free trial.. there's way too many people who could use this that cant afford it,5,1,4.11.4,2019-07-20 21:42:35,,
2631,gp:AOqpTOHEzDc3HaHtecsHkWlqmp3DjqwAWhbwVtWKiEQ3m5Z-jMhijC1sHdxm4HIqEj3caS36yq5i_REMqEkWqQ,Brooklyn Adams,https://play-lh.googleusercontent.com/a-/AOh14GjeZYCADRCxCef5ar7j7TKa0_0AKDizDqnRI08G,"It definitely helped with my stress and depression, I would really recommend it for anyone who is dealing with these type of stuff, it's really helpful and the music is calming and it rexalsex you brain. And it also keeps your body calm and stress free☺️🤗",5,1,4.28,2020-07-06 01:17:06,,
2632,gp:AOqpTOEGTGOYk35FxsibYA10Gcus3r8IvQByW2t5rsB4oW2MGXzsy8OZkIdZb5l7lYl3tXToRKcUgkN3LBko1g,Tim Sumpter,https://play-lh.googleusercontent.com/--zlSYB1HIPY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1q6y0OFP9l54l1hzdA1BWy8S2qA/photo.jpg,"Amazing new daily meditations from the team at Calm. I enjoy this app very much. I find after meditation, I am much more peaceful and focused. It also offers music, bedtime stories, and meditation series around different topics, such as anxiety. I have never paid for an app before, but I happily paid $160 for their lifetime subscription during the black friday sale.",5,4,4.17,2019-12-13 16:10:37,,
2633,gp:AOqpTOELwB4jx4mRAS2umlUdGsDqK-aNeE4hPH6461ycLHG_dzcadh33jUN5A--9SS3s4NEMrU_PWZ29GwOqVA,Chetna Bharekar Lade,https://play-lh.googleusercontent.com/a-/AOh14Gjkfxlu6rYskwy6FViDZ2xKolQr3UOaMUj9bfKsyA,It's amazing app. It's organised so well. The serenity of music and nature provides soothing effect. The guided meditation and mindfulness sessions are inspiring and helping me. Thank you for all narrators and contributors of this app.,5,0,4.6.3,2019-04-07 17:45:12,,
2634,gp:AOqpTOEKp2wi72lDVsuxd1lepHvK4MdT3Yvor42EN34Bh4EBpOXh-G_5hJ77S9J4gwDhBN2l_lWjvD2QBjj_QA,Brigid Holmes,https://play-lh.googleusercontent.com/-DGlXRN-75pY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllVX5-1-5n9hRpcuxTnW3hGRP1GA/photo.jpg,"This app is amazing, even the free option has loads to offer - with a breathing exercise, beautiful animated scenes and music to listen to. Also with the regular emails you can listen to playlists and download helpful resources. Fully recommend!",5,1,4.25.1,2020-05-18 22:22:28,,
2635,gp:AOqpTOFMyIyqtNeOKiio90ceJgMzJ1wcuUMGA6YwhFAEfKm5b0gP8uaCOf1D5i2WNZEQcm6wvdlJBQC5lJM8OA,Brian Fox,https://play-lh.googleusercontent.com/--NktNtOknJg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7ymaRwTh5n3OjFqSgfD3bPbc6YA/photo.jpg,"i love how user friendly this app is and it has just enough different ways to relax your mind and be calm, i love the variation of music as well , I look forward to spending time using the app. which is so helpful because that is the most challenging part of meditating . just making time,",5,0,,2019-02-24 09:33:02,,
2636,gp:AOqpTOE6EmP0xT1wp16q1c3IjJZNlu7wbsTQJ1CZB6iBOQc_-58zmW7E6g3sw-qyG8AWquYKo3vQIKnp8Rh8_A,Brian Binnie,https://play-lh.googleusercontent.com/a-/AOh14GitXOrg8UNRBeNespLIJxAS9gmN63ZLCvy9oGZnYJ8,"l seem to connect with this App over many others I have to tried. Tamara Levitt has a soithing, calming voice and in as little as 10 minutes can easily take me from my frazzled world to a pkace of peace and relaxation. Sounds a bit like ""hippy talk"" as I read this over, but, it works for me and for that I'm grateful.",5,4,4.11.2,2019-07-11 03:00:22,,
2637,gp:AOqpTOGMcXeUklLnd_N-lw4vcPR92xe4fbBWpR8gxai9hwon3lvx_QZl32glYdQqiP4p6pWZJLt9RajTktY_bw,Esther Fuentes,https://play-lh.googleusercontent.com/a-/AOh14GgnMZ4eYjs8-zfqdxsBxINTvTGFXK0zZyaHuqSlcw,The experience is amazing. Calm is the app for people that have trouble falling asleep. I love this app and I have gotten my sleep back. I now sleep I can sleep peacefully and comfortably. I love this app so much. It makes me feel calm.,5,0,4.18,2020-01-01 08:25:15,,
2638,gp:AOqpTOE1NUr3JUZN7KcGm-DhlsZoFTP6n2zRY5CmxbLbjivINlMFwyjvs2sMlBw-PSujnOiOz6E7pLCHfTHwYw,Condratov Alexandru,https://play-lh.googleusercontent.com/a-/AOh14Gj7NxLBaQyNaNW8EM75yFR5MSBFBlew2dyGrGl_Fw,"I only have 2 days of using the app, but I started meditating before so I cannot see any other difference besides of the guiding though my meditation process. It is a good app, and I think paying 50 usd per year is totally worth it! Subscribe and relax!",5,0,4.13,2019-09-18 17:41:23,,
2639,gp:AOqpTOHIM-7uiajjyIteaL7N0e0QJa0oeptneKLfwhlOSYsS2zPBmQSRVvKU7u_2lObHO8XUUDe40Z0bLnHHGQ,Kim Perry,https://play-lh.googleusercontent.com/-9RLQPdmqb-k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8FJv8O_OeHg2OgyZS4vMR-sUEew/photo.jpg,"I tried the 7 Days of Sleep & even though I've only gone thru it once, I've noticed a difference in my ability to relax and for me, begin to get a more restful sleep at night even if it's only for a few hours. I plan to go thru it again...",5,0,4.0,2018-09-18 14:31:33,,
2640,gp:AOqpTOEVlzbQ2zguX5oyfbQA5TvYvGG3mNzOrliHz31rc0rjo84qN9KhxonZaQvKYlZPXYCUGPPyhbuxr5MGlQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really an outstanding app. Used daily will help to develop self awareness and probably self control. Can I think manage mild anxiety symptoms. Some of the messages frequently put your life into a clearer context. This is the second year I have subscribed.,5,3,4.4.1,2019-01-16 08:49:45,,
2641,gp:AOqpTOGPVViqbIYvrHebcSoqYHiaE7623t_Dkar_7miL9rMoR8gvFbknhYqn97qFOGDeV8Z5PGg6zeovMiFA7w,Jade Robertson,https://play-lh.googleusercontent.com/a-/AOh14Gh2xfdcCJAiKbjIM9ZAi1hMQhfuoRhoOrm0ZJJu9w,"Calm is the only way I can get to sleep quickly now. I just pop on one of the bed time stories, and I'm normally asleep within 15 mins. Without using the bed time stories, it would usually take me at least an hour of tossing and turning to try and get to sleep.",5,0,4.19,2020-02-16 19:47:36,,
2642,gp:AOqpTOHpbxX1aMQJkgyNr_cpaUOGB5_ltodnOhGUUck1GoDHLMZZBfaAAhnlhluYywncFPG8iiqH54W40RF3Uw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just familiarising with masterclasses to start with and they are so interesting and motivating. I've also listened to some of the bedtime stories which are also very nice and I have yet to hear the end of any because I fall asleep.,5,1,4.4.1,2019-01-08 10:46:20,,
2643,gp:AOqpTOGQRCcpV3bo91BtnGSc_HFrW-TSSiIA_5HOud17vFokpHCpxSjiEEetUHMepTY-B4_FBaSpbd4r9RfWJg,Stephanie Brown,https://play-lh.googleusercontent.com/a-/AOh14GgRBKsR6JXAqQaC5-yFfv_JwZfnx1ICf4wwZ6aq2V0,"I LOVE this APP!!! I cannot get over how amazing this app is!! I only youse the sounds right now. There is so, so much more to this app! I hope I can figure out more! Im fourty and thats right in there where I did not have a computer when others knew all this knowlege about computers and I was just trying to stay afloat. This is one of those apps that you should put your all into it!! It turns around and gives you twenty back!!",5,6,4.23,2020-04-18 19:12:55,,
2644,gp:AOqpTOH2ZRYJVyb-VN-K_mpFMS3whAG4IihYA4QdvdIA0DrEW6RuQFuV2G6IVPWBNcB4fiXbygr0NczVGL2iTA,Vassilis,https://play-lh.googleusercontent.com/a-/AOh14GiYr3opC1VsXHwr2NL3UuRY4khL497aiJ5BvTztkg,Really good app. The guided meditations are excellent so far. The design of the app is beautiful as well and the interaction is good to. Really like the background nature sounds in the guided sessions.,5,2,4.25.1,2020-05-16 09:22:13,,
